243;2016-01-01 12:00:00;B005B05100;2016.0
244;2016-01-01 12:10:00;B010A05100;65.0
245;2016-01-01 12:10:00;B005B05100;2016.0
246;2016-01-01 12:10:00;B006B05100;03
247;2016-01-01 12:20:00;B010A05100;65.0
248;2016-01-01 12:20:00;B006B05100;03
249;2016-01-01 12:20:00;B005B05100;2016.0
250;2016-01-01 12:30:00;B006B05100;03
251;2016-01-01 12:30:00;B010A05100;65.0
252;2016-01-01 12:30:00;B005B05100;2016.0
253;2016-01-01 12:40:00;B010A05100;65.0
254;2016-01-01 12:40:00;B005B05100;2016.0
255;2016-01-01 12:40:00;B006B05100;03
256;2016-01-01 12:50:00;B010A05100;65.0
257;2016-01-01 12:50:00;B005B05100;2016.0
258;2016-01-01 12:50:00;B006B05100;03
259;2016-01-01 13:00:00;B006B05100;03
260;2016-01-01 13:00:00;B010A05100;65.0
261;2016-01-01 13:00:00;B005B05100;2016.0
262;2016-01-01 13:10:00;B010A05100;65.0
263;2016-01-01 13:10:00;B005B05100;2016.0
264;2016-01-01 13:10:00;B006B05100;03
265;2016-01-01 13:20:00;B010A05100;65.0
266;2016-01-01 13:20:00;B006B05100;03
267;2016-01-01 13:20:00;B005B05100;2016.0
268;2016-01-01 13:30:00;B006B05100;03
269;2016-01-01 13:30:00;B010A05100;65.0
270;2016-01-01 13:30:00;B005B05100;2016.0
271;2016-01-01 13:40:00;B010A05100;64.0
272;2016-01-01 13:40:00;B005B05100;2016.0
273;2016-01-01 13:40:00;B006B05100;03
274;2016-01-01 13:50:00;B010A05100;64.0
275;2016-01-01 13:50:00;B005B05100;2016.0
276;2016-01-01 13:50:00;B006B05100;03
277;2016-01-01 14:00:00;B006B05100;03
278;2016-01-01 14:00:00;B010A05100;64.0
279;2016-01-01 14:00:00;B005B05100;2016.0
280;2016-01-01 14:10:00;B010A05100;64.0
281;2016-01-01 14:10:00;B005B05100;2016.0
282;2016-01-01 14:10:00;B006B05100;03
283;2016-01-01 14:20:00;B010A05100;64.0
284;2016-01-01 14:20:00;B006B05100;03
285;2016-01-01 14:20:00;B005B05100;2016.0
286;2016-01-01 14:30:00;B006B05100;03
287;2016-01-01 14:30:00;B010A05100;64.0
288;2016-01-01 14:30:00;B005B05100;2016.0
289;2016-01-01 14:40:00;B010A05100;64.0
290;2016-01-01 14:40:00;B005B05100;2016.0
291;2016-01-01 14:40:00;B006B05100;03
292;2016-01-01 14:50:00;B010A05100;64.0
293;2016-01-01 14:50:00;B005B05100;2016.0
294;2016-01-01 14:50:00;B006B05100;03
295;2016-01-01 15:00:00;B010A05100;63.0
296;2016-01-01 15:00:00;B006B05100;03
297;2016-01-01 15:00:00;B005B05100;2016.0
298;2016-01-01 15:10:00;B006B05100;03
299;2016-01-01 15:10:00;B010A05100;63.0
300;2016-01-01 15:10:00;B005B05100;2016.0
301;2016-01-01 15:20:00;B006B05100;03
302;2016-01-01 15:20:00;B005B05100;2016.0
303;2016-01-01 15:20:00;B010A05100;63.0
304;2016-01-01 15:30:00;B006B05100;03
305;2016-01-01 15:30:00;B010A05100;63.0
306;2016-01-01 15:30:00;B005B05100;2016.0
307;2016-01-01 15:40:00;B010A05100;63.0
308;2016-01-01 15:40:00;B005B05100;2016.0
309;2016-01-01 15:40:00;B006B05100;03
310;2016-01-01 15:50:00;B010A05100;62.0
311;2016-01-01 15:50:00;B005B05100;2016.0
312;2016-01-01 15:50:00;B006B05100;03
313;2016-01-01 16:00:00;B006B05100;03
314;2016-01-01 16:00:00;B010A05100;62.0
315;2016-01-01 16:00:00;B005B05100;2016.0
316;2016-01-01 16:10:00;B010A05100;62.0
317;2016-01-01 16:10:00;B005B05100;2016.0
318;2016-01-01 16:10:00;B006B05100;03
319;2016-01-01 16:20:00;B010A05100;62.0
320;2016-01-01 16:20:00;B006B05100;03
321;2016-01-01 16:20:00;B005B05100;2016.0
322;2016-01-01 16:30:00;B006B05100;03
323;2016-01-01 16:30:00;B010A05100;62.0
324;2016-01-01 16:30:00;B005B05100;2016.0
325;2016-01-01 16:40:00;B010A05100;62.0
326;2016-01-01 16:40:00;B005B05100;2016.0
327;2016-01-01 16:40:00;B006B05100;03
